TenantId,TimeGenerated [UTC],Id,Source,Name,Url,Success,ResultCode,DurationMs,PerformanceBucket,Properties,Measurements,OperationName,OperationId,OperationLinks,ParentId,SyntheticSource,SessionId,UserId,UserAuthenticatedId,UserAccountId,AppVersion,AppRoleName,AppRoleInstance,ClientType,ClientModel,ClientOS,ClientIP,ClientCity,ClientStateOrProvince,ClientCountryOrRegion,ClientBrowser,ResourceGUID,IKey,SDKVersion,ItemCount,ReferencedItemId,ReferencedType,SourceSystem,Type,_ResourceId
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:36.769 AM",24e3f60f04ccfd4a,,GET /,https://reliabilitybaselinetestapp.azurewebsites.net/?pageId=1,TRUE,200,12.2837,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /,2053eb5b8fe9b84980d7146b44c38973,,2053eb5b8fe9b84980d7146b44c38973,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:36.769 AM",24e3f60f04ccfd4a,,GET /,https://reliabilitybaselinetestapp.azurewebsites.net/?pageId=1,TRUE,200,12.2837,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /,2053eb5b8fe9b84980d7146b44c38973,,2053eb5b8fe9b84980d7146b44c38973,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:37.033 AM",2b09483de9480f44,,GET /images/arrow-right.svg,https://reliabilitybaselinetestapp.azurewebsites.net/images/arrow-right.svg,TRUE,200,0.8792,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/arrow-right.svg,30bb6966a5542a4894642a2c5f59e749,,30bb6966a5542a4894642a2c5f59e749,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:37.033 AM",2b09483de9480f44,,GET /images/arrow-right.svg,https://reliabilitybaselinetestapp.azurewebsites.net/images/arrow-right.svg,TRUE,200,0.8792,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/arrow-right.svg,30bb6966a5542a4894642a2c5f59e749,,30bb6966a5542a4894642a2c5f59e749,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:37.587 AM",42dc5b2f778f5f41,,GET /,https://reliabilitybaselinetestapp.azurewebsites.net/?CatalogModel.BrandFilterApplied=1&CatalogModel.TypesFilterApplied=All&x=24&y=16,TRUE,200,7.8403,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /,6fd8f46203c3814e8ecb05a218f7ae86,,6fd8f46203c3814e8ecb05a218f7ae86,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:37.587 AM",42dc5b2f778f5f41,,GET /,https://reliabilitybaselinetestapp.azurewebsites.net/?CatalogModel.BrandFilterApplied=1&CatalogModel.TypesFilterApplied=All&x=24&y=16,TRUE,200,7.8403,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /,6fd8f46203c3814e8ecb05a218f7ae86,,6fd8f46203c3814e8ecb05a218f7ae86,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:37.848 AM",fcaef83bd4273746,,GET /images/arrow-right.svg,https://reliabilitybaselinetestapp.azurewebsites.net/images/arrow-right.svg,TRUE,200,11.4779,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/arrow-right.svg,a187a0b2e16654478ecc860be00687f8,,a187a0b2e16654478ecc860be00687f8,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:37.848 AM",fcaef83bd4273746,,GET /images/arrow-right.svg,https://reliabilitybaselinetestapp.azurewebsites.net/images/arrow-right.svg,TRUE,200,11.4779,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/arrow-right.svg,a187a0b2e16654478ecc860be00687f8,,a187a0b2e16654478ecc860be00687f8,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:39.540 AM",6bfd8ba564b0e042,,GET /,https://reliabilitybaselinetestapp.azurewebsites.net/?CatalogModel.BrandFilterApplied=All&CatalogModel.TypesFilterApplied=All&x=24&y=21,TRUE,200,26.8006,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /,422875c54041f44a8c5ee8c9584308d3,,422875c54041f44a8c5ee8c9584308d3,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
57de0e85-657a-4d95-8721-dfc7c7276a5e,"8/5/2021, 6:21:39.540 AM",6bfd8ba564b0e042,,GET /,https://reliabilitybaselinetestapp.azurewebsites.net/?CatalogModel.BrandFilterApplied=All&CatalogModel.TypesFilterApplied=All&x=24&y=21,TRUE,200,26.8006,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /,422875c54041f44a8c5ee8c9584308d3,,422875c54041f44a8c5ee8c9584308d3,,,,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests,/subscriptions/4cdbcf83-9e03-4196-8412-74b843678458/resourcegroups/rg-healthmodeltest-dev01/providers/microsoft.insights/components/reliabilitybaselinetestapp
