TimeGenerated [UTC],Id,Source,Name,Url,Success,ResultCode,DurationMs,PerformanceBucket,Properties,Measurements,OperationName,OperationId,OperationLinks,ParentId,SyntheticSource,SessionId,UserId,UserAuthenticatedId,UserAccountId,AppVersion,AppRoleName,AppRoleInstance,ClientType,ClientModel,ClientOS,ClientIP,ClientCity,ClientStateOrProvince,ClientCountryOrRegion,ClientBrowser,ResourceGUID,IKey,SDKVersion,ItemCount,ReferencedItemId,ReferencedType,SourceSystem,Type
"8/5/2021, 8:31:37.145 AM",bc42018190cf5a48,,GET /images/products/11.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/products/11.png,TRUE,200,8.3849,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/products/11.png,d15a135e01d10540b57a63c91b57d2d1,,d15a135e01d10540b57a63c91b57d2d1,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.145 AM",bc42018190cf5a48,,GET /images/products/11.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/products/11.png,TRUE,200,8.3849,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/products/11.png,d15a135e01d10540b57a63c91b57d2d1,,d15a135e01d10540b57a63c91b57d2d1,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.178 AM",a9481a643fc41240,,GET /images/brand.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/brand.png,TRUE,304,0.4884,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/brand.png,ae60b67f7d4d424bad3254d41f9d5af9,,ae60b67f7d4d424bad3254d41f9d5af9,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.178 AM",a9481a643fc41240,,GET /images/brand.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/brand.png,TRUE,304,0.4884,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/brand.png,ae60b67f7d4d424bad3254d41f9d5af9,,ae60b67f7d4d424bad3254d41f9d5af9,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.185 AM",b3b2884712402b46,,GET /images/products/12.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/products/12.png,TRUE,200,9.5998,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/products/12.png,e489d9875362964d80c0b726f972b67b,,e489d9875362964d80c0b726f972b67b,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.185 AM",b3b2884712402b46,,GET /images/products/12.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/products/12.png,TRUE,200,9.5998,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/products/12.png,e489d9875362964d80c0b726f972b67b,,e489d9875362964d80c0b726f972b67b,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.193 AM",6b914a78e27b0948,,GET /images/arrow-right.svg,https://reliabilitybaselinetestapp.azurewebsites.net/images/arrow-right.svg,TRUE,304,0.4494,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/arrow-right.svg,04aaf4825cfcd64d869e1226f6005efd,,04aaf4825cfcd64d869e1226f6005efd,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.193 AM",6b914a78e27b0948,,GET /images/arrow-right.svg,https://reliabilitybaselinetestapp.azurewebsites.net/images/arrow-right.svg,TRUE,304,0.4494,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/arrow-right.svg,04aaf4825cfcd64d869e1226f6005efd,,04aaf4825cfcd64d869e1226f6005efd,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.194 AM",9bd682e41050714c,,GET /images/main_banner.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/main_banner.png,TRUE,304,0.3447,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/main_banner.png,31995643af199c458839bfe34e703ec8,,31995643af199c458839bfe34e703ec8,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.194 AM",9bd682e41050714c,,GET /images/main_banner.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/main_banner.png,TRUE,304,0.3447,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/main_banner.png,31995643af199c458839bfe34e703ec8,,31995643af199c458839bfe34e703ec8,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.202 AM",4911fedc3a146846,,GET /images/cart.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/cart.png,TRUE,304,0.2662,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/cart.png,42fda74a8cf8d44ab4ce2024f18b0f71,,42fda74a8cf8d44ab4ce2024f18b0f71,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:37.202 AM",4911fedc3a146846,,GET /images/cart.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/cart.png,TRUE,304,0.2662,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/cart.png,42fda74a8cf8d44ab4ce2024f18b0f71,,42fda74a8cf8d44ab4ce2024f18b0f71,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:38.193 AM",b777966b92429647,,GET /images/main_banner_text.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/main_banner_text.png,TRUE,304,0.4595,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/main_banner_text.png,9998f29d02cb314c9c25db0b8490c706,,9998f29d02cb314c9c25db0b8490c706,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:38.193 AM",b777966b92429647,,GET /images/main_banner_text.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/main_banner_text.png,TRUE,304,0.4595,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/main_banner_text.png,9998f29d02cb314c9c25db0b8490c706,,9998f29d02cb314c9c25db0b8490c706,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:38.198 AM",ec2bc1bdde73b346,,GET /images/arrow-down.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/arrow-down.png,TRUE,304,0.3139,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/arrow-down.png,d6b8486f78df2845a4d7865af81dbd06,,d6b8486f78df2845a4d7865af81dbd06,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:38.198 AM",ec2bc1bdde73b346,,GET /images/arrow-down.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/arrow-down.png,TRUE,304,0.3139,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/arrow-down.png,d6b8486f78df2845a4d7865af81dbd06,,d6b8486f78df2845a4d7865af81dbd06,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:45.011 AM",c63e6fe5ac77424a,,GET /,https://reliabilitybaselinetestapp.azurewebsites.net/,TRUE,200,17.3212,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /,a0c09ebf5d74444ba1778d18652f94fd,,|a0c09ebf5d74444ba1778d18652f94fd.0,Application Insights Availability Monitoring,a0c09ebf5d74444ba1778d18652f94fd,us-fl-mia-edge_a0c09ebf5d74444ba1778d18652f94fd,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,Des Moines,Iowa,United States,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:45.011 AM",c63e6fe5ac77424a,,GET /,https://reliabilitybaselinetestapp.azurewebsites.net/,TRUE,200,17.3212,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /,a0c09ebf5d74444ba1778d18652f94fd,,|a0c09ebf5d74444ba1778d18652f94fd.0,Application Insights Availability Monitoring,a0c09ebf5d74444ba1778d18652f94fd,us-fl-mia-edge_a0c09ebf5d74444ba1778d18652f94fd,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,Des Moines,Iowa,United States,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:46.801 AM",5ba26f38f2087a4f,,POST /Basket,https://reliabilitybaselinetestapp.azurewebsites.net/Basket,TRUE,302,41.5673,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,POST /Basket,c29bbf058fed24478568022a040ae847,,c29bbf058fed24478568022a040ae847,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:46.801 AM",5ba26f38f2087a4f,,POST /Basket,https://reliabilitybaselinetestapp.azurewebsites.net/Basket,TRUE,302,41.5673,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,POST /Basket,c29bbf058fed24478568022a040ae847,,c29bbf058fed24478568022a040ae847,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:47.856 AM",ed4ce950a1df9649,,GET /Basket,https://reliabilitybaselinetestapp.azurewebsites.net/Basket,TRUE,200,10.2597,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /Basket,ad13ab8d90aab14da6a642165fe25bbf,,ad13ab8d90aab14da6a642165fe25bbf,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:47.856 AM",ed4ce950a1df9649,,GET /Basket,https://reliabilitybaselinetestapp.azurewebsites.net/Basket,TRUE,200,10.2597,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /Basket,ad13ab8d90aab14da6a642165fe25bbf,,ad13ab8d90aab14da6a642165fe25bbf,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:48.908 AM",52781ee0ea5ab645,,GET /js/site.min.js,https://reliabilitybaselinetestapp.azurewebsites.net/js/site.min.js?v=47DEQpj8HBSa-_TImW-5JCeuQeRkm5NMpJWZG3hSuFU,TRUE,200,0.6689,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /js/site.min.js,66b4397e1aaa7a4c895d93202263ddc6,,66b4397e1aaa7a4c895d93202263ddc6,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:48.908 AM",52781ee0ea5ab645,,GET /js/site.min.js,https://reliabilitybaselinetestapp.azurewebsites.net/js/site.min.js?v=47DEQpj8HBSa-_TImW-5JCeuQeRkm5NMpJWZG3hSuFU,TRUE,200,0.6689,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /js/site.min.js,66b4397e1aaa7a4c895d93202263ddc6,,66b4397e1aaa7a4c895d93202263ddc6,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:48.923 AM",dfb450d9a4f58a44,,GET /css/site.min.css,https://reliabilitybaselinetestapp.azurewebsites.net/css/site.min.css?v=mzJ1jX2d7bBLaoz13PVojfZBDRhDD2UmoP8N88LSI4I,TRUE,304,0.3467,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /css/site.min.css,12d7ed4be5bd924c94bcb6a3ff67fd88,,12d7ed4be5bd924c94bcb6a3ff67fd88,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:48.923 AM",dfb450d9a4f58a44,,GET /css/site.min.css,https://reliabilitybaselinetestapp.azurewebsites.net/css/site.min.css?v=mzJ1jX2d7bBLaoz13PVojfZBDRhDD2UmoP8N88LSI4I,TRUE,304,0.3467,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /css/site.min.css,12d7ed4be5bd924c94bcb6a3ff67fd88,,12d7ed4be5bd924c94bcb6a3ff67fd88,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.939 AM",05d54f83e882ff4c,,GET /images/brand.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/brand.png,TRUE,304,0.4776,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/brand.png,ebd8411d92284a4085a1bf082631f2ee,,ebd8411d92284a4085a1bf082631f2ee,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.939 AM",05d54f83e882ff4c,,GET /images/brand.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/brand.png,TRUE,304,0.4776,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/brand.png,ebd8411d92284a4085a1bf082631f2ee,,ebd8411d92284a4085a1bf082631f2ee,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.966 AM",55873c1ec0fc2148,,GET /images/cart.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/cart.png,TRUE,304,0.348,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/cart.png,32a9ddb56287aa43a0239ad0d1f2143e,,32a9ddb56287aa43a0239ad0d1f2143e,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.966 AM",55873c1ec0fc2148,,GET /images/cart.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/cart.png,TRUE,304,0.348,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/cart.png,32a9ddb56287aa43a0239ad0d1f2143e,,32a9ddb56287aa43a0239ad0d1f2143e,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.972 AM",c358703eedad924a,,GET /images/products/12.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/products/12.png,TRUE,304,0.3413,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/products/12.png,1228554739555b44a70f2cea34fb33e1,,1228554739555b44a70f2cea34fb33e1,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.972 AM",c358703eedad924a,,GET /images/products/12.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/products/12.png,TRUE,304,0.3413,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/products/12.png,1228554739555b44a70f2cea34fb33e1,,1228554739555b44a70f2cea34fb33e1,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.973 AM",c0cbcf43f836844f,,GET /images/main_banner_text.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/main_banner_text.png,TRUE,304,0.2585,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/main_banner_text.png,f1b4cf1a692dbc4a825a0b27e98a7fd2,,f1b4cf1a692dbc4a825a0b27e98a7fd2,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.973 AM",c0cbcf43f836844f,,GET /images/main_banner_text.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/main_banner_text.png,TRUE,304,0.2585,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/main_banner_text.png,f1b4cf1a692dbc4a825a0b27e98a7fd2,,f1b4cf1a692dbc4a825a0b27e98a7fd2,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.995 AM",58ffea2d0f953146,,GET /images/products/8.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/products/8.png,TRUE,304,0.2455,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/products/8.png,698187c193ab3b48abda1c5aefecacb0,,698187c193ab3b48abda1c5aefecacb0,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:49.995 AM",58ffea2d0f953146,,GET /images/products/8.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/products/8.png,TRUE,304,0.2455,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/products/8.png,698187c193ab3b48abda1c5aefecacb0,,698187c193ab3b48abda1c5aefecacb0,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
"8/5/2021, 8:31:50.001 AM",ddcd948b93ffae4f,,GET /images/products/2.png,https://reliabilitybaselinetestapp.azurewebsites.net/images/products/2.png,TRUE,304,0.2764,<250ms,"{""_MS.ProcessedByMetricExtractors"":""(Name:'Requests', Ver:'1.1')"",""AspNetCoreEnvironment"":""Production""}",,GET /images/products/2.png,83019cacec2765438a5d8aa0bf6bbc57,,83019cacec2765438a5d8aa0bf6bbc57,,6SqIH,p6gDt,,,1.0.0.0,reliabilitybaselinetestapp,pd0sdwk00001O,PC,,,0.0.0.0,,,India,,4f5f56c9-08bb-4c62-8a23-6851c37c6322,0039f293-29a6-4dc9-a833-1b298e46406a,ar_aspnet5c:2.8.0,1,,,Azure,AppRequests
